id,url,title,headlines,objective_summary,level,image,instructors,publish_date,last_update_date
1776912,https://udemy.com/course/tensorflow-bootcamp-for-data-science-in-python/,Tensorflow Deep Learning - Data Science in Python,Tensorflow Deep Learning Python : Tensorflow Neural Network Training : Tensorflow Models - Android Java : Tensorflow C#,"['Harness The Power Of Anaconda/iPython For Practical Data Science', 'Learn How To Install & Use Tensorflow Within Anaconda', 'Implement Statistical & Machine Learning With Tensorflow']",All Levels,https://img-a.udemycdn.com/course/480x270/1776912_8b00_2.jpg,['Minerva Singh'],2018-08-16,2019-04-01
1350136,https://udemy.com/course/data-science-beginners-guide-to-the-command-line/,Data Science: Beginners Guide to the Command Line,Master the Basics of the Command Line and Prepare for a Career in Data Science!,"['Data Science From the Command Line', 'Introduction to the Unix Operating System', 'Quick Guide to Shortcut Commands for the macOS  Graphical User Interface']",All Levels,https://img-a.udemycdn.com/course/480x270/1350136_9cf0_2.jpg,['Ben Weinstein'],2017-11-15,2017-10-28
1403374,https://udemy.com/course/natural-language-processing-with-python-and-nltk/,Natural Language Processing (NLP) with Python and NLTK,"Practical Approach : Collecting and Preprocessing text data, Data Visualization, Model Building and NLP Apps",['Concepts and practical applications of Natural Language Processing using Python and NLTK.'],Beginner Level,https://img-a.udemycdn.com/course/480x270/1403374_54e7_3.jpg,['CARLOS QUIROS'],2017-12-30,2019-07-30
598848,https://udemy.com/course/practical-data-science-reducing-high-dimensional-data-in-r/,Practical Data Science: Reducing High Dimensional Data in R,"In this R course, we'll see how PCA can reduce a 5000+ variable data set into 10 variables and barely lose accuracy!","['Understand various ways of reducing wide data sets', 'Understand Principal Component Analysis (PCA)', 'Control, tune and measure the effects of PCA']",All Levels,https://img-a.udemycdn.com/course/480x270/598848_5c4e_3.jpg,['Manuel Amunategui'],2015-09-08,2017-04-12
1143888,https://udemy.com/course/supervised-machine-learning-classification-using-matlab/,Machine Learning Classification Algorithms using MATLAB,Learn to Implement Classification Algorithms In One of the Most Power Tool used by Scientists and Engineer,"['Use machines learning algorithms confidently in MALTAB', 'Build classification learning models and customize them based on the datasets', 'Compare the performance of diffferent classification algorithms']",All Levels,https://img-a.udemycdn.com/course/480x270/1143888_c82c_3.jpg,['Nouman Azam'],2017-08-03,2017-09-19
1630654,https://udemy.com/course/accelerate-deep-learning-on-raspberry-pi-movidius/,Accelerate Deep Learning on Raspberry Pi,"How to Accelerate your AI Object Detection Models 5X faster on a Raspberry Pi 3, using Intel Movidius for Deep Learning","['Learn how to get Started with Raspberry Pi from Scratch', 'Discover various Object Detection models', 'Introduction to Deep Learning and Tensorflow lite']",Beginner Level,https://img-a.udemycdn.com/course/480x270/1630654_4f9a_2.jpg,"['Augmented Startups', 'Laszlo Benke']",2018-10-23,2019-12-01
761380,https://udemy.com/course/unleash-machine-learning-build-artificial-neuron-in-python/,Unleash Machine Learning: Build Artificial Neuron in Python,"A journey into Machine Learning concepts using your very own Artificial Neural Network: Load, Train, Predict, Evaluate","['Build from scratch your own Artificial Neural Network', 'Know the fundamentals of Machine Learning and ANN', 'Train your ANN using 3 different datasets with increasing complexity']",Beginner Level,https://img-a.udemycdn.com/course/480x270/761380_c68d_3.jpg,['Razvan Pistolea'],2016-02-22,2017-10-09
1556050,https://udemy.com/course/dlmltensorflow/,Machine Learning and Deep Learning using Tensor Flow & Keras,A-Z Course for Google's Deep Learning Framework - TensorFlow with Python! Learn to use functions and apply Codes.,"['Understand the intuition behind Artificial Neural Networks', 'Apply Artificial Neural Networks in practice', 'Understand the intuition behind Convolutional Neural Networks']",All Levels,https://img-a.udemycdn.com/course/480x270/1556050_d5e2_7.jpg,['Indira Programmer'],2018-02-23,2018-06-14
354532,https://udemy.com/course/learning-spark/,Apache Spark with Scala By Example,"Advance your Spark skills and become more valuable, confident, and productive","['Gain confidence and hands-on knowledge exploring, running and deploying Apache Spark', 'Access to numerous and wide variety of Spark with Scala, Spark SQL, Spark Streaming and Spark MLLib source code examples', 'Create hands-on Spark environments for experimenting with course examples']",All Levels,https://img-a.udemycdn.com/course/480x270/354532_36b2_3.jpg,['Todd McGrath'],2015-12-11,2016-05-23
2098356,https://udemy.com/course/learn-regression-analysis-for-business/,Learn Regression Analysis for Business,Learn Regression Analysis and build your own Regression Model step by step through real business scenarios,"['Learn about different types of Regression Models and their use', 'Run Regression Analysis in several computer applications', 'Learn in detail to build Linear Regression Model and Logistic Model which are highly used in business analysis']",All Levels,https://img-a.udemycdn.com/course/480x270/2098356_0165_3.jpg,['Data Science Guide'],2018-12-24,2020-05-17
1644472,https://udemy.com/course/fundamentals-of-machine-learning/,Fundamentals of Decision Trees in Machine Learning,Learn the fundamentals of decision trees in maching learning,"['Learn the fundamentals of decision trees in machine learning', 'Using the SPSS Modeler', 'Building a CHAID model']",All Levels,https://img-a.udemycdn.com/course/480x270/1644472_cf8d.jpg,['Tech Lab'],2018-04-13,2020-04-01
2371756,https://udemy.com/course/the-rise-of-artificial-intelligence-at-work-in-2019-beyond/,Artificial Intelligence and the Future of Work Certification,Welcome to the new Artificial Intelligence (AI) Technology Revolution in 2020 impacting workplaces worldwide.,"['Be aware that artificial intelligence technologies exist in the workplace of the present and will further evolve in future', 'Discover that artificial intelligence technologies are on the brink of expansion worldwide - at present', 'Know about AI tools and platforms to automate your complete office work departments effectively']",Beginner Level,https://img-a.udemycdn.com/course/480x270/2371756_e16f_4.jpg,['Srinidhi Ranganathan'],2019-05-19,2020-05-29
1067792,https://udemy.com/course/text-analyticstext-mining-using-r/,Text Mining and NLP using R and Python,Data Science Text Mining and NLP using R and Python,"['Perform text mining applications using structured & unstructured data;', ' Understand about document term matrix, term frequency, term frequency inverse document, term frequency for normalizing ', 'Differentiate between size of word which indicates the frequency of the said word in a word cloud, clustering based on related use for better insights and how to read the results in context to make sense of the word']",All Levels,https://img-a.udemycdn.com/course/480x270/1067792_96b6_2.jpg,['ExcelR Solutions'],2017-01-27,2018-08-02
1255504,https://udemy.com/course/machine-learning-fun-and-easy-using-python-and-keras/,The Fun and Easy Guide to Machine Learning using Keras,Learn 16 Machine Learning Algorithms in a Fun and Easy along with Practical Python Labs using Keras,"['You will learn the fundamentals of the main Machine Learning Algorithms and how they work on an Intuitive level.', 'We teach you these algorithms without boring you with the complex mathematics and equations.', 'You will learn how to implement these algorithms in Python using sklearn and numpy.']",Beginner Level,https://img-a.udemycdn.com/course/480x270/1255504_754e_3.jpg,"['Augmented Startups', 'Minerva Singh']",2017-10-18,2019-01-02
2934632,https://udemy.com/course/data-structure-algorithms-for-beginners-for-data-science/,Data structures and Algorithms for  Data Science beginners,Learn to master Data structure Algorithmic Programming Techniques. Learn algorithms through concepts and time analysis,"['Apply basic algorithmic techniques such as greedy algorithms, binary search, sorting and dynamic programming to solve programming challenges.', 'Apply various data structures such as stack, queue, hash table, priority queue, binary search tree, graph and string to solve programming challenges.', 'Apply graph and string algorithms to solve real-world challenges: finding shortest paths']",Beginner Level,https://img-a.udemycdn.com/course/480x270/2934632_7d06_2.jpg,['Chandramouli Jayendran'],2020-04-08,2020-06-02
2868462,https://udemy.com/course/spark-streaming/,Spark Streaming with Scala | Rock the JVM,"Stream real time big data with Apache Spark 3.0 and integrate with Kafka, JDBC, Cassandra and more, hands-on, in Scala","['Process data as it arrives', 'Handle data of any scale in real time', 'Use Structured Streaming and SQL on streaming data']",All Levels,https://img-a.udemycdn.com/course/480x270/2868462_017a.jpg,['Daniel Ciocîrlan'],2020-03-14,2020-04-05
2369480,https://udemy.com/course/deep-reinforcement-learning-a-hands-on-tutorial-in-python/,Deep Reinforcement Learning: Hands-on AI Tutorial in Python,Develop Artificial Intelligence Applications using Reinforcement Learning in Python.,"['The concepts and fundamentals of reinforcement learning', 'The main algorithms including Q-Learning, SARSA as well as Deep Q-Learning.', 'How to formulate a problem in the context of reinforcement learning and MDP.']",Intermediate Level,https://img-a.udemycdn.com/course/480x270/2369480_c479_5.jpg,['Mehdi Mohammadi'],2019-07-16,2020-04-19
783682,https://udemy.com/course/recommendation-systems/,Byte-Sized-Chunks: Recommendation Systems,Build a movie recommendation system in Python - master both theory and practice,"['Identify use-cases for recommendation systems', 'Design and Implement recommendation systems in Python', 'Understand the theory underlying this important technique in machine learning']",All Levels,https://img-a.udemycdn.com/course/480x270/783682_2611_3.jpg,['Loony Corn'],2016-03-10,2016-03-11
2914498,https://udemy.com/course/neuralnetworkmatlab/,Neural Networks With MATLAB: Programming For Beginners,Neural Network and Its Applications in Data Fitting Problems with MATLAB (ToolBox),"['Introductory Concepts of Neural Network', 'Construction, Training and Simulation of Neural Network in MATLAB ToolBox', 'Gain Hands-On Experience With MATLAB Neural Network Programming']",All Levels,https://img-a.udemycdn.com/course/480x270/2914498_7d93.jpg,['Dr. Karthik K'],2020-04-02,2020-03-31
1118274,https://udemy.com/course/the-visual-guide-on-how-neural-networks-learn-from-data/,The Visual Guide on How Neural Networks Learn from Data,The BEST Resource for Understanding Neural Networks and How They Learn,"['Understand what Neural Networks (NNs) are all about', 'Step-by-Step in-Motion NN files for you to KEEP, yes, these files are yours!', ""Adjust Templates to your requirements => SEE what's going on inside NNs!""]",Beginner Level,https://img-a.udemycdn.com/course/480x270/1118274_ac23_2.jpg,['Mauricio Maroto'],2017-06-02,2017-08-25
